2022-11-13 21:06:42.695285,0.06,0.03,18.9,2094993408,3111,466,2800,100
2022-11-13 21:06:43.792006,0.68,0.15,15.2,2126249984,2956,466,2646,100
2022-11-13 21:06:44.879548,0.76,0.16,15.6,2126217216,2646,466,2490,100
2022-11-13 21:06:45.964854,0.84,0.11,15.5,2126073856,2646,466,2490,100
2022-11-13 21:06:47.051234,0.86,0.11,14.7,2126737408,2646,466,2490,100
2022-11-13 21:06:48.132830,0.91,0.08,14.2,2127179776,2490,466,2490,100
2022-11-13 21:06:49.217706,0.85,0.12,14.8,2126917632,2490,466,2490,100
2022-11-13 21:06:50.302864,0.86,0.1,14.8,2127130624,2490,466,2490,100
2022-11-13 21:06:51.386155,0.79,0.14,15.1,2126999552,2334,466,2490,100
2022-11-13 21:06:52.471008,0.79,0.13,15.7,2127421440,2334,466,2490,100
2022-11-13 21:06:53.555075,0.81,0.13,15.0,2127409152,2335,466,2490,100
2022-11-13 21:06:54.637858,0.81,0.08,14.4,2127503360,2334,466,2646,100
2022-11-13 21:06:55.724184,0.84,0.09,14.4,2127233024,2334,466,2490,100
2022-11-13 21:06:56.810462,0.91,0.07,14.8,2127245312,2490,466,2490,100
2022-11-13 21:06:57.891987,0.83,0.1,15.0,2127306752,2490,466,2646,100
2022-11-13 21:06:58.973514,0.76,0.13,14.0,2127392768,2334,466,2490,100
2022-11-13 21:07:00.056333,0.81,0.15,14.9,2127376384,2334,466,2491,100
2022-11-13 21:07:01.138169,0.84,0.11,15.1,2127589376,2334,466,2490,100
2022-11-13 21:07:02.226935,0.89,0.09,14.9,2127101952,2490,466,2490,100
2022-11-13 21:07:03.310613,0.88,0.09,14.8,2127532032,2334,466,2490,100
2022-11-13 21:07:04.395451,0.88,0.09,15.0,2127634432,2335,466,2491,100
2022-11-13 21:07:05.479571,0.92,0.05,14.8,2127761408,2490,466,2490,100
2022-11-13 21:07:06.560791,0.86,0.09,14.4,2127695872,2490,466,2646,100
2022-11-13 21:07:07.645365,0.83,0.08,14.3,2127990784,2334,466,2490,100
2022-11-13 21:07:08.727722,0.89,0.07,15.1,2127863808,2335,466,2491,100
2022-11-13 21:07:09.815006,0.88,0.09,15.0,2127745024,2335,466,2491,100
2022-11-13 21:07:10.896500,0.78,0.11,13.6,2127745024,2490,466,2646,100
2022-11-13 21:07:11.978524,0.83,0.1,14.7,2127618048,2334,466,2490,100
2022-11-13 21:07:13.063189,0.86,0.1,15.0,2127630336,2335,466,2491,100
2022-11-13 21:07:14.146635,0.92,0.07,14.8,2127732736,2335,466,2491,100
2022-11-13 21:07:15.228023,0.87,0.09,15.5,2127646720,2490,466,2490,100
2022-11-13 21:07:16.311603,0.85,0.09,15.3,2127749120,2335,466,2490,100
2022-11-13 21:07:17.395095,0.85,0.11,14.6,2127699968,2335,466,2491,100
2022-11-13 21:07:18.480798,0.9,0.07,14.1,2127851520,2334,466,2490,100
2022-11-13 21:07:19.564671,0.88,0.09,14.9,2128130048,2335,466,2491,100
2022-11-13 21:07:20.645311,0.94,0.07,14.7,2127876096,2490,466,2490,100
2022-11-13 21:07:21.725863,0.95,0.06,14.0,2127986688,2490,466,2646,100
2022-11-13 21:07:22.806619,0.93,0.06,13.8,2128494592,2646,466,2646,100
2022-11-13 21:07:23.895052,0.92,0.05,14.2,2137776128,2646,466,2646,100
2022-11-13 21:07:24.977573,0.85,0.09,17.9,2127921152,2646,466,2490,100
2022-11-13 21:07:26.058925,0.94,0.07,14.3,2127929344,2490,466,2646,100
2022-11-13 21:07:27.139254,0.97,0.03,14.2,2127880192,2646,466,2646,100
2022-11-13 21:07:28.218107,0.96,0.03,13.6,2128072704,2646,466,2646,100
2022-11-13 21:07:29.302398,0.9,0.05,13.2,2128269312,2490,466,2646,100
2022-11-13 21:07:30.386811,0.91,0.07,14.5,2128117760,2490,466,2490,100
2022-11-13 21:07:31.467992,0.93,0.09,13.9,2128125952,2490,466,2646,100
2022-11-13 21:07:32.548420,0.97,0.03,16.8,2130669568,2646,466,2646,100
2022-11-13 21:07:33.628985,0.95,0.05,13.8,2130137088,2646,466,2646,100
2022-11-13 21:07:34.712345,0.88,0.04,13.2,2130415616,2490,466,2646,100
2022-11-13 21:07:35.796159,0.89,0.07,14.5,2130366464,2334,466,2490,100
2022-11-13 21:07:36.878075,0.83,0.12,15.7,2130350080,2335,466,2491,100
2022-11-13 21:07:37.962479,0.85,0.1,14.3,2130149376,2179,466,2335,100
2022-11-13 21:07:39.047263,0.81,0.09,13.4,2130194432,2490,466,2646,100
2022-11-13 21:07:40.129340,0.86,0.08,14.8,2130210816,2334,466,2490,100
2022-11-13 21:07:41.211374,0.95,0.06,14.2,2130632704,2490,466,2490,100
2022-11-13 21:07:42.292413,0.97,0.04,14.2,2129264640,2646,466,2646,100
2022-11-13 21:07:43.375774,0.85,0.1,14.4,2129272832,2335,466,2491,100
2022-11-13 21:07:44.458533,0.91,0.1,14.3,2129330176,2490,466,2490,100
2022-11-13 21:07:45.538760,0.96,0.05,14.1,2129580032,2490,466,2490,100
2022-11-13 21:08:28.208060,1.23,0.28,30.2,2095697920,3732,466,2643,100
2022-11-13 21:08:29.314083,0.75,0.12,18.4,2095906816,2800,622,2489,100
2022-11-13 21:08:30.397003,0.91,0.07,16.4,2096091136,2646,466,2646,100
2022-11-13 21:08:31.487749,0.88,0.13,15.9,2096381952,2646,466,2646,100
2022-11-13 21:08:32.574387,0.92,0.09,15.0,2096279552,2646,466,2646,100
2022-11-13 21:08:33.657987,0.89,0.12,15.2,2096406528,2490,466,2646,100
2022-11-13 21:08:34.745671,0.84,0.13,15.6,2096500736,2490,466,2646,100
2022-11-13 21:08:35.832506,0.84,0.14,16.4,2096549888,2490,466,2646,100
2022-11-13 21:08:36.915124,0.92,0.08,15.3,2096615424,2646,466,2646,100
2022-11-13 21:08:37.999295,0.91,0.1,15.2,2096361472,2490,466,2646,100
2022-11-13 21:08:39.082986,0.89,0.07,15.1,2096472064,2490,466,2490,100
2022-11-13 21:08:40.169916,0.92,0.06,14.7,2096140288,2490,466,2490,100
2022-11-13 21:08:41.252957,0.9,0.09,14.3,2096492544,2490,466,2490,100
2022-11-13 21:08:42.336344,0.8,0.15,15.5,2096603136,2490,466,2490,100
2022-11-13 21:08:43.420284,0.84,0.11,15.0,2096308224,2334,466,2490,100
2022-11-13 21:08:44.504948,0.87,0.11,15.4,2096226304,2490,466,2490,100
