2019-04-07 02:01:17.568629,47.5117234 6.79773705,65.8
2019-04-07 02:01:17.725325,47.5117234333 6.79773701667,62.9
2019-04-07 02:01:17.896367,47.5117233833 6.79773735,60.0
2019-04-07 02:01:18.121063,47.5117234333 6.79773736667,49.5
2019-04-07 02:01:18.300501,47.5117234167 6.79773728333,46.8
2019-04-07 02:01:18.441458,47.5117234167 6.79773735,48.3
2019-04-07 02:01:18.674011,47.5117234 6.79773738333,71.9
2019-04-07 02:01:18.824737,47.5117233833 6.79773733333,75.4
2019-04-07 02:01:19.169821,47.5117234 6.79773726667,72.8
2019-04-07 02:01:19.267268,47.5117234 6.79773733333,63.2
2019-04-07 02:01:19.424675,47.5117234 6.79773731667,56.9
2019-04-07 02:01:19.646885,47.5117233833 6.79773733333,39.8
2019-04-07 02:01:19.858828,47.5117234 6.7977373,33.7
2019-04-07 02:01:20.041706,47.5117234 6.79773743333,44.7
2019-04-07 02:01:20.249606,47.5117234 6.79773731667,37.3
2019-04-07 02:01:20.468362,47.5117233667 6.79773736667,36.3
2019-04-07 02:01:20.630253,47.5117234 6.79773735,75.0
2019-04-07 02:01:20.943212,47.5117234333 6.79773721667,70.7
2019-04-07 02:01:21.087098,47.5117234333 6.79773718333,84.5
2019-04-07 02:01:21.241280,47.5117234 6.7977372,68.2
2019-04-07 02:01:21.501423,47.5117234167 6.79773725,64.2
2019-04-07 02:01:21.646273,47.5117234 6.7977373,36.4
2019-04-07 02:01:21.828452,47.5117234167 6.79773735,36.6
2019-04-07 02:01:22.065434,47.5117234167 6.79773736667,37.4
2019-04-07 02:01:22.294207,47.5117234 6.79773738333,37.8
2019-04-07 02:01:22.431605,47.5117234167 6.79773736667,40.4
2019-04-07 02:01:22.625021,47.5117234167 6.79773733333,75.3
2019-04-07 02:01:22.964721,47.5117234167 6.79773733333,78.3
2019-04-07 02:01:23.113706,47.5117234167 6.79773736667,60.7
2019-04-07 02:01:23.346699,47.5117234 6.7977373,64.8
2019-04-07 02:01:23.510266,47.5117234 6.79773733333,50.0
2019-04-07 02:01:23.631427,47.5117234167 6.79773731667,44.7
2019-04-07 02:01:23.917545,47.5117234167 6.79773748333,38.3
2019-04-07 02:01:24.098776,47.5117234333 6.7977375,40.5
2019-04-07 02:01:24.241750,47.5117234333 6.79773738333,41.8
2019-04-07 02:01:24.520383,47.5117234167 6.79773748333,41.0
2019-04-07 02:01:24.737184,47.51172345 6.7977374,71.6
2019-04-07 02:01:24.886317,47.5117234333 6.79773741667,69.5
2019-04-07 02:01:25.188466,47.51172345 6.79773736667,75.4
2019-04-07 02:01:25.340667,47.51172345 6.79773743333,68.4
2019-04-07 02:01:25.481287,47.5117234333 6.79773738333,57.7
2019-04-07 02:01:25.629846,47.5117234667 6.79773738333,54.5
2019-04-07 02:01:25.831965,47.5117234333 6.79773745,36.8
2019-04-07 02:01:26.061674,47.51172345 6.79773745,40.4
2019-04-07 02:01:26.240584,47.5117234167 6.7977375,35.4
2019-04-07 02:01:26.431242,47.5117234333 6.7977375,37.1
2019-04-07 02:01:26.711228,47.5117234333 6.7977375,75.9
2019-04-07 02:01:26.892327,47.51172345 6.79773746667,70.1
2019-04-07 02:01:27.037992,47.51172345 6.79773748333,81.8
2019-04-07 02:01:27.341893,47.51172345 6.79773755,60.5
2019-04-07 02:01:27.458756,47.5117234333 6.79773753333,58.1
2019-04-07 02:01:27.629174,47.5117234333 6.79773753333,37.1
2019-04-07 02:01:27.862533,47.5117234833 6.79773741667,36.4
2019-04-07 02:01:28.059811,47.51172345 6.79773746667,32.4
2019-04-07 02:01:28.228534,47.5117234833 6.79773741667,38.7
2019-04-07 02:01:28.496855,47.51172345 6.79773746667,39.0
2019-04-07 02:01:28.700107,47.51172345 6.79773753333,71.2
2019-04-07 02:01:28.836059,47.51172345 6.79773763333,66.0
2019-04-07 02:01:29.132881,47.51172345 6.79773763333,76.5
2019-04-07 02:01:29.421409,47.51172345 6.79773763333,62.2
2019-04-07 02:01:29.427266,47.51172345 6.79773763333,66.7
2019-04-07 02:01:29.695004,47.5117234667 6.79773763333,50.5
2019-04-07 02:01:29.860619,47.5117234833 6.79773758333,32.8
2019-04-07 02:01:30.034128,47.5117235 6.79773755,35.3
2019-04-07 02:01:30.305535,47.5117234833 6.79773758333,37.3
2019-04-07 02:01:30.474054,47.5117235 6.7977375,34.4
2019-04-07 02:01:30.658769,47.5117234833 6.79773758333,73.6
2019-04-07 02:01:31.044847,47.5117235167 6.79773751667,74.7
2019-04-07 02:01:31.189922,47.5117235167 6.79773751667,61.0
2019-04-07 02:01:31.290956,47.5117235 6.79773755,65.8
2019-04-07 02:01:31.551017,47.5117235333 6.79773751667,57.7
2019-04-07 02:01:31.712730,47.5117235333 6.79773748333,40.0
2019-04-07 02:01:31.862050,47.51172355 6.79773751667,34.5
2019-04-07 02:01:32.037342,47.5117235333 6.79773755,38.5
2019-04-07 02:01:32.312717,47.5117235167 6.79773756667,36.9
2019-04-07 02:01:32.457794,47.5117235167 6.7977376,37.7
2019-04-07 02:01:32.655189,47.5117235333 6.7977376,72.5
2019-04-07 02:01:32.828835,47.5117235333 6.79773766667,68.2
2019-04-07 02:01:33.108959,47.5117235333 6.7977377,82.5
2019-04-07 02:01:33.427498,47.51172355 6.7977376,63.9
2019-04-07 02:01:33.428809,47.5117235 6.79773766667,0.0
2019-04-07 02:01:33.679308,47.5117235167 6.79773768333,57.8
2019-04-07 02:01:33.850864,47.5117235333 6.79773766667,41.8
2019-04-07 02:01:34.152280,47.51172355 6.7977376,40.7
2019-04-07 02:01:34.239217,47.51172355 6.79773768333,45.5
2019-04-07 02:01:34.448566,47.5117235333 6.79773771667,37.5
2019-04-07 02:01:34.627632,47.5117235167 6.7977378,77.8
2019-04-07 02:01:34.963858,47.5117235833 6.79773766667,75.7
2019-04-07 02:01:35.111700,47.51172355 6.79773775,75.9
2019-04-07 02:01:35.258576,47.5117235333 6.79773771667,69.0
2019-04-07 02:01:35.512758,47.5117235333 6.79773773333,62.1
2019-04-07 02:01:35.684859,47.51172355 6.79773768333,36.5
2019-04-07 02:01:35.827619,47.51172355 6.79773765,42.9
2019-04-07 02:01:36.064941,47.5117235333 6.79773773333,39.8
2019-04-07 02:01:36.274076,47.51172355 6.7977378,34.6
2019-04-07 02:01:36.428516,47.5117235667 6.79773775,38.6
2019-04-07 02:01:36.741491,47.5117235667 6.7977377,72.7
2019-04-07 02:01:36.969160,47.51172355 6.79773766667,71.7
2019-04-07 02:01:37.092932,47.5117235833 6.79773756667,84.3
2019-04-07 02:01:37.347752,47.51172355 6.7977376,67.0
2019-04-07 02:01:37.525145,47.51172355 6.79773758333,63.3
2019-04-07 02:01:37.625677,47.5117235667 6.79773758333,46.3
2019-04-07 02:01:37.904403,47.5117235667 6.79773768333,40.2
2019-04-07 02:01:38.115671,47.5117235667 6.79773766667,36.2
2019-04-07 02:01:38.238957,47.5117235667 6.79773768333,35.6
2019-04-07 02:01:38.604105,47.5117235667 6.79773761667,54.7
2019-04-07 02:01:38.752348,47.5117235667 6.79773765,67.3
2019-04-07 02:01:38.909598,47.5117235667 6.79773768333,86.2
2019-04-07 02:01:39.180592,47.5117235833 6.7977377,69.4
2019-04-07 02:01:39.228874,47.5117235833 6.7977377,56.3
2019-04-07 02:01:39.458581,47.5117235667 6.79773771667,53.6
2019-04-07 02:01:39.650144,47.5117236 6.79773766667,38.0
2019-04-07 02:01:39.827797,47.5117236 6.79773761667,41.4
2019-04-07 02:01:40.079039,47.5117236 6.79773765,39.2
2019-04-07 02:01:40.237048,47.5117235833 6.7977377,36.7
2019-04-07 02:01:40.429510,47.5117235833 6.79773771667,40.3
2019-04-07 02:01:40.716450,47.5117236 6.7977376,73.4
2019-04-07 02:01:40.888696,47.5117236 6.79773776667,70.3
2019-04-07 02:01:41.059534,47.5117236167 6.79773781667,89.9
2019-04-07 02:01:41.348658,47.5117235833 6.79773788333,65.4
2019-04-07 02:01:41.488183,47.5117236 6.79773776667,68.2
2019-04-07 02:01:41.627717,47.5117236 6.79773776667,52.5
2019-04-07 02:01:41.867587,47.5117236 6.79773771667,50.5
2019-04-07 02:01:42.079480,47.5117236 6.79773785,44.6
2019-04-07 02:01:42.226800,47.5117235667 6.79773778333,37.5
2019-04-07 02:01:42.505844,47.5117235833 6.79773783333,37.9
2019-04-07 02:01:42.708142,47.5117236 6.79773776667,71.6
2019-04-07 02:01:42.854887,47.51172365 6.79773783333,67.9
2019-04-07 02:01:43.141905,47.5117236333 6.79773775,79.5
2019-04-07 02:01:43.319750,47.5117236333 6.79773783333,62.7
2019-04-07 02:01:43.457008,47.5117236333 6.79773771667,59.6
2019-04-07 02:01:43.702043,47.5117236333 6.79773788333,52.7
2019-04-07 02:01:43.897398,47.5117236333 6.79773795,33.3
2019-04-07 02:01:44.033974,47.51172365 6.79773798333,36.0
2019-04-07 02:01:44.306654,47.51172365 6.79773795,36.9
2019-04-07 02:01:44.493182,47.5117236667 6.79773791667,33.8
2019-04-07 02:01:44.670881,47.51172365 6.79773803333,72.7
2019-04-07 02:01:44.844531,47.51172365 6.79773788333,69.1
2019-04-07 02:01:45.180114,47.51172365 6.79773793333,74.4
2019-04-07 02:01:45.274368,47.5117236667 6.79773786667,62.9
2019-04-07 02:01:45.515779,47.5117236667 6.7977378,61.1
2019-04-07 02:01:45.702590,47.5117236833 6.79773786667,33.8
2019-04-07 02:01:45.829081,47.5117236667 6.79773778333,40.0
2019-04-07 02:01:46.032825,47.5117236667 6.79773781667,33.8
2019-04-07 02:01:46.228048,47.5117237 6.79773776667,38.2
2019-04-07 02:01:46.459923,47.5117236833 6.7977378,36.8
2019-04-07 02:01:46.785372,47.5117237 6.79773778333,70.2
2019-04-07 02:01:46.828364,47.5117237 6.79773785,68.4
2019-04-07 02:01:47.169241,47.5117237 6.79773791667,73.8
2019-04-07 02:01:47.272167,47.5117237167 6.79773785,57.9
2019-04-07 02:01:47.427770,47.5117237167 6.79773781667,61.0
2019-04-07 02:01:47.697152,47.5117237167 6.79773781667,48.0
2019-04-07 02:01:47.863380,47.5117237 6.79773785,38.1
2019-04-07 02:01:48.034725,47.5117237167 6.79773776667,38.1
2019-04-07 02:01:48.249211,47.5117237 6.79773781667,40.5
2019-04-07 02:01:48.462527,47.5117236833 6.79773786667,41.9
2019-04-07 02:01:48.626760,47.5117237 6.79773786667,71.7
2019-04-07 02:01:48.929810,47.5117236833 6.79773781667,68.4
2019-04-07 02:01:49.124292,47.5117236667 6.79773806667,82.9
2019-04-07 02:01:49.274041,47.5117236833 6.79773803333,66.2
2019-04-07 02:01:49.556778,47.5117236667 6.79773803333,60.4
2019-04-07 02:01:49.691962,47.5117236833 6.79773806667,45.5
2019-04-07 02:01:49.827141,47.5117237333 6.7977379,41.2
2019-04-07 02:01:50.076121,47.5117237167 6.79773783333,38.3
2019-04-07 02:01:50.271339,47.5117236167 6.79773783333,38.2
2019-04-07 02:01:50.424822,47.5117234833 6.79773785,35.1
2019-04-07 02:01:50.754112,47.5117233667 6.79773781667,75.9
2019-04-07 02:01:50.999068,47.5117229333 6.7977378,79.2
2019-04-07 02:01:51.154663,47.5117223667 6.7977377,62.7
2019-04-07 02:01:51.376870,47.5117217167 6.79773731667,59.0
2019-04-07 02:01:51.514844,47.5117207 6.79773693333,54.7
2019-04-07 02:01:51.628777,47.5117191333 6.79773666667,40.9
2019-04-07 02:01:51.825911,47.5117169667 6.79773568333,31.5
2019-04-07 02:01:52.103289,47.5117138 6.79773458333,37.4
2019-04-07 02:01:52.236748,47.51170985 6.79773305,37.3
2019-04-07 02:01:52.427846,47.5117050333 6.79773073333,35.2
2019-04-07 02:01:52.748910,47.5116993833 6.79772843333,76.8
2019-04-07 02:01:52.927108,47.5116931167 6.79772525,86.7
2019-04-07 02:01:53.103440,47.5116862667 6.79772176667,66.2
2019-04-07 02:01:53.227596,47.5116791333 6.79771723333,67.9
2019-04-07 02:01:53.455347,47.5116712333 6.79771245,55.1
2019-04-07 02:01:53.628921,47.511663 6.79770675,33.8
2019-04-07 02:01:53.827848,47.5116546667 6.79770026667,37.8
2019-04-07 02:01:54.051604,47.5116464 6.7976932,36.9
2019-04-07 02:01:54.261455,47.5116379333 6.79768593333,32.9
2019-04-07 02:01:54.427496,47.5116294667 6.7976773,38.5
2019-04-07 02:01:54.704711,47.5116222667 6.79766758333,73.1
2019-04-07 02:01:54.962368,47.5116134333 6.79765608333,79.4
2019-04-07 02:01:55.217034,47.5116095 6.79765026667,62.5
2019-04-07 02:01:55.339550,47.5115980167 6.79763201667,66.7
2019-04-07 02:01:55.472543,47.5115910667 6.79761815,59.6
2019-04-07 02:01:55.627633,47.5115847167 6.79760295,46.2
2019-04-07 02:01:55.919469,47.5115791 6.7975868,47.6
2019-04-07 02:01:56.070610,47.5115743667 6.79756945,45.3
2019-04-07 02:01:56.226389,47.5115703333 6.79755138333,46.2
2019-04-07 02:01:56.486095,47.51156715 6.79753238333,41.2
2019-04-07 02:01:56.749577,47.5115646833 6.79751268333,69.9
2019-04-07 02:01:56.876889,47.5115630167 6.7974922,69.4
2019-04-07 02:01:57.212466,47.5115618833 6.7974713,77.5
2019-04-07 02:01:57.325360,47.5115620833 6.79744898333,68.2
2019-04-07 02:01:57.468714,47.5115618833 6.79742671667,60.7
2019-04-07 02:01:57.696125,47.5115630667 6.79740385,59.0
2019-04-07 02:01:57.904273,47.5115648333 6.79738273333,46.1
2019-04-07 02:01:58.036323,47.51156665 6.79735868333,50.0
2019-04-07 02:01:58.225821,47.5115684833 6.797334,38.0
2019-04-07 02:01:58.497244,47.5115704 6.7973085,39.4
2019-04-07 02:01:58.675768,47.5115725167 6.79728255,79.5
2019-04-07 02:01:59.020894,47.5115743 6.79725656667,71.0
2019-04-07 02:01:59.141898,47.5115764 6.79722938333,83.0
2019-04-07 02:01:59.302842,47.5115783 6.79720185,60.0
2019-04-07 02:01:59.567121,47.5115803833 6.79717378333,61.0
2019-04-07 02:01:59.626545,47.5115820667 6.79714481667,43.5
2019-04-07 02:01:59.848722,47.5115834667 6.79711586667,39.3
2019-04-07 02:02:00.038624,47.5115849167 6.79708613333,41.6
2019-04-07 02:02:00.226161,47.5115859 6.79705583333,45.7
2019-04-07 02:02:00.446389,47.5115864 6.797025,45.7
2019-04-07 02:02:00.661006,47.5115865 6.796994,69.5
2019-04-07 02:02:00.826475,47.5115862 6.79696258333,65.6
2019-04-07 02:02:01.101365,47.5115855333 6.79693111667,77.8
2019-04-07 02:02:01.292359,47.5115843167 6.79690008333,63.6
2019-04-07 02:02:01.426067,47.51158275 6.79686901667,58.8
2019-04-07 02:02:01.688596,47.5115809 6.79683823333,45.1
2019-04-07 02:02:01.853305,47.51157875 6.7968075,38.1
2019-04-07 02:02:02.036677,47.5115763333 6.7967772,37.1
2019-04-07 02:02:02.272092,47.5115737167 6.7967465,38.7
2019-04-07 02:02:02.451839,47.5115708167 6.79671601667,38.2
2019-04-07 02:02:02.631998,47.5115676833 6.79668536667,71.2
2019-04-07 02:02:02.965443,47.5115642 6.79665453333,70.6
2019-04-07 02:02:03.101173,47.5115601167 6.7966237,78.4
2019-04-07 02:02:03.261901,47.5115557167 6.79659326667,67.7
2019-04-07 02:02:03.518863,47.5115507167 6.79656285,63.8
2019-04-07 02:02:03.679029,47.5115453833 6.79653241667,46.3
2019-04-07 02:02:03.833008,47.5115397333 6.79650213333,42.9
2019-04-07 02:02:04.103319,47.5115336833 6.79647176667,41.7
2019-04-07 02:02:04.276972,47.5115273667 6.79644165,42.5
2019-04-07 02:02:04.459525,47.5115208 6.79641171667,52.5
2019-04-07 02:02:04.776559,47.5115138833 6.79638231667,69.2
2019-04-07 02:02:05.001164,47.5115068667 6.79635295,82.4
2019-04-07 02:02:05.127711,47.5114994833 6.79632413333,62.0
2019-04-07 02:02:05.368036,47.5114918 6.79629566667,67.3
2019-04-07 02:02:05.514710,47.51148395 6.79626778333,58.6
2019-04-07 02:02:05.643231,47.5114759 6.79624008333,42.6
2019-04-07 02:02:05.917006,47.5114674167 6.79621311667,41.0
2019-04-07 02:02:06.106588,47.5114586667 6.79618628333,36.6
2019-04-07 02:02:06.240115,47.5114495 6.79615991667,42.3
2019-04-07 02:02:06.430362,47.5114399333 6.79613406667,38.9
2019-04-07 02:02:06.626199,47.5114307 6.79610868333,75.6
2019-04-07 02:02:06.912351,47.5114200833 6.79608383333,74.3
2019-04-07 02:02:07.072976,47.5114091 6.7960598,78.0
2019-04-07 02:02:07.225619,47.5113989 6.79603585,63.2
2019-04-07 02:02:07.486752,47.51138795 6.79601253333,61.8
2019-04-07 02:02:07.628667,47.5113769667 6.79598963333,41.1
2019-04-07 02:02:07.825406,47.5113663333 6.79596703333,39.7
2019-04-07 02:02:08.084043,47.51135475 6.79594526667,38.0
2019-04-07 02:02:08.238464,47.5113428833 6.7959238,39.0
2019-04-07 02:02:08.429529,47.5113307167 6.79590258333,37.5
2019-04-07 02:02:08.727812,47.5113183167 6.79588165,74.6
2019-04-07 02:02:08.907838,47.5113056333 6.79586095,83.1
2019-04-07 02:02:09.039760,47.5112925333 6.79584036667,69.2
2019-04-07 02:02:09.346050,47.5112791333 6.79582006667,64.6
2019-04-07 02:02:09.490343,47.5112652167 6.79579983333,49.1
2019-04-07 02:02:09.628860,47.5112508333 6.79577993333,36.5
2019-04-07 02:02:09.902233,47.51123645 6.79576006667,37.6
2019-04-07 02:02:10.059057,47.5112214833 6.79573993333,37.9
2019-04-07 02:02:10.227296,47.5112140667 6.79573023333,37.9
2019-04-07 02:02:10.488136,47.5111917 6.7956997,39.0
2019-04-07 02:02:10.726787,47.5111742667 6.79568113333,67.4
2019-04-07 02:02:10.875540,47.5111576333 6.79566138333,69.6
2019-04-07 02:02:11.202814,47.51114025 6.79564136667,77.2
2019-04-07 02:02:11.301757,47.5111224333 6.79562156667,71.8
2019-04-07 02:02:11.479978,47.5111041167 6.79560116667,65.0
2019-04-07 02:02:11.715351,47.5110857 6.79558065,54.1
2019-04-07 02:02:11.889250,47.5110667833 6.79556085,42.6
2019-04-07 02:02:12.036077,47.5110477167 6.79553988333,43.9
2019-04-07 02:02:12.317147,47.51102815 6.79551791667,42.5
2019-04-07 02:02:12.514095,47.5110083333 6.79549701667,38.9
2019-04-07 02:02:12.682222,47.5109881667 6.79547486667,76.9
2019-04-07 02:02:12.852626,47.5109680833 6.7954532,68.3
2019-04-07 02:02:13.148855,47.510948 6.79543186667,81.6
2019-04-07 02:02:13.300606,47.5109278167 6.79541011667,66.7
2019-04-07 02:02:13.490383,47.5109075833 6.79538906667,56.9
2019-04-07 02:02:13.624444,47.5108872167 6.79536783333,58.5
2019-04-07 02:02:13.830994,47.51086685 6.79534495,38.2
2019-04-07 02:02:14.037350,47.5108466167 6.79532408333,40.0
2019-04-07 02:02:14.229461,47.5108263333 6.79530288333,38.4
2019-04-07 02:02:14.472453,47.5108061 6.7952819,40.4
2019-04-07 02:02:14.664546,47.5107859333 6.79526138333,76.5
2019-04-07 02:02:14.838206,47.51076585 6.79524048333,71.2
2019-04-07 02:02:15.169397,47.51074595 6.79521893333,81.1
2019-04-07 02:02:15.432689,47.51072605 6.7951982,66.0
2019-04-07 02:02:15.433965,47.5107062 6.7951772,0.0
2019-04-07 02:02:15.762454,47.51068645 6.79515638333,55.7
2019-04-07 02:02:15.892795,47.5106668167 6.7951351,46.0
2019-04-07 02:02:16.037169,47.5106473 6.7951141,50.0
2019-04-07 02:02:16.322865,47.5106278167 6.79509326667,45.9
2019-04-07 02:02:16.489427,47.5106084167 6.79507251667,42.4
2019-04-07 02:02:16.630190,47.51058905 6.79505196667,57.9
2019-04-07 02:02:16.966593,47.5105697667 6.7950314,69.8
2019-04-07 02:02:17.121398,47.5105504833 6.79501071667,74.2
2019-04-07 02:02:17.305992,47.5105313667 6.79499018333,87.5
2019-04-07 02:02:17.584107,47.5105124 6.79496943333,67.0
2019-04-07 02:02:17.752231,47.5104932833 6.79494865,57.6
2019-04-07 02:02:17.904894,47.5104743667 6.79492776667,61.3
2019-04-07 02:02:18.121751,47.5104552333 6.79490701667,51.1
2019-04-07 02:02:18.314730,47.5104362167 6.7948861,40.6
2019-04-07 02:02:18.458753,47.5104172 6.79486513333,48.2
2019-04-07 02:02:18.780436,47.5103982 6.79484408333,73.4
2019-04-07 02:02:18.969870,47.5103790667 6.79482328333,70.0
2019-04-07 02:02:19.318972,47.5103598833 6.79480248333,74.8
2019-04-07 02:02:19.319361,47.5103406833 6.79478183333,100.0
2019-04-07 02:02:19.554861,47.5103216167 6.7947612,58.1
2019-04-07 02:02:19.669408,47.5103025833 6.79474055,64.3
2019-04-07 02:02:19.827727,47.51028365 6.79471991667,46.3
2019-04-07 02:02:20.127731,47.5102650167 6.794699,51.1
2019-04-07 02:02:20.255688,47.51024645 6.7946782,51.7
2019-04-07 02:02:20.462458,47.5102281 6.79465743333,47.2
2019-04-07 02:02:20.638109,47.5102098667 6.79463651667,76.1
2019-04-07 02:02:20.925338,47.5101919167 6.79461528333,69.4
2019-04-07 02:02:21.133602,47.5101741667 6.794594,88.0
2019-04-07 02:02:21.379170,47.5101567167 6.79457248333,66.0
2019-04-07 02:02:21.500144,47.5101397833 6.79455033333,68.1
2019-04-07 02:02:21.693028,47.51012305 6.79452803333,57.5
2019-04-07 02:02:21.828923,47.5101069167 6.794505,51.0
2019-04-07 02:02:22.118989,47.5100910833 6.79448176667,40.9
2019-04-07 02:02:22.292821,47.5100757833 6.79445825,37.9
2019-04-07 02:02:22.429086,47.51006115 6.79443385,42.3
2019-04-07 02:02:22.730116,47.51004705 6.79440918333,72.6
2019-04-07 02:02:22.910939,47.5100335833 6.79438423333,68.1
2019-04-07 02:02:23.079126,47.5100206833 6.79435875,89.7
2019-04-07 02:02:23.337563,47.5100083333 6.79433331667,69.9
2019-04-07 02:02:23.499623,47.5099962833 6.79430776667,67.1
2019-04-07 02:02:23.627001,47.5099846 6.79428256667,60.4
2019-04-07 02:02:23.899079,47.5099733 6.79425768333,41.5
2019-04-07 02:02:24.075600,47.50996215 6.79423296667,38.8
2019-04-07 02:02:24.263045,47.50995125 6.79420903333,35.3
2019-04-07 02:02:24.554778,47.5099403 6.79418571667,56.8
2019-04-07 02:02:24.733827,47.50992945 6.79416333333,67.1
2019-04-07 02:02:24.860912,47.5099184667 6.79414143333,72.0
2019-04-07 02:02:25.189779,47.5099074 6.794121,77.0
2019-04-07 02:02:25.321860,47.5098959833 6.79410171667,61.2
2019-04-07 02:02:25.503981,47.5098844167 6.79408365,55.9
2019-04-07 02:02:25.628880,47.5098726333 6.79406671667,42.6
2019-04-07 02:02:25.917666,47.5098607 6.79405058333,39.4
2019-04-07 02:02:26.037748,47.5098485167 6.7940358,41.3
2019-04-07 02:02:26.312327,47.5098358333 6.79402205,42.3
2019-04-07 02:02:26.515562,47.5098230833 6.79400928333,43.9
2019-04-07 02:02:26.675533,47.5098100333 6.79399781667,75.8
2019-04-07 02:02:26.883105,47.5097967333 6.79398705,64.6
2019-04-07 02:02:27.171252,47.50978315 6.79397766667,80.9
2019-04-07 02:02:27.336012,47.5097694667 6.79396923333,59.3
2019-04-07 02:02:27.455652,47.5097555667 6.79396206667,66.7
2019-04-07 02:02:27.629498,47.5097416 6.79395578333,56.3
2019-04-07 02:02:27.857081,47.5097275667 6.79395075,36.8
2019-04-07 02:02:28.040817,47.5097133167 6.79394691667,45.6
2019-04-07 02:02:28.229433,47.5096991333 6.79394326667,44.3
2019-04-07 02:02:28.459811,47.5096845667 6.79394126667,46.6
2019-04-07 02:02:28.673129,47.5096698167 6.79393955,68.3
2019-04-07 02:02:28.827467,47.5096566 6.79394121667,70.0
2019-04-07 02:02:29.127348,47.5096412667 6.79394166667,76.5
2019-04-07 02:02:29.268987,47.50962605 6.7939429,78.6
2019-04-07 02:02:29.430807,47.5096104833 6.79394455,62.7
2019-04-07 02:02:29.686781,47.5095946333 6.79394703333,51.0
2019-04-07 02:02:29.865496,47.5095786167 6.79394988333,37.3
2019-04-07 02:02:30.035453,47.5095625 6.79395286667,40.3
2019-04-07 02:02:30.308915,47.50954625 6.79395638333,38.1
2019-04-07 02:02:30.461547,47.5095298167 6.79395958333,34.5
2019-04-07 02:02:30.653856,47.5095140833 6.7939635,66.2
2019-04-07 02:02:30.934263,47.5094978333 6.79396721667,73.6
2019-04-07 02:02:31.132935,47.5094820333 6.79397053333,73.7
2019-04-07 02:02:31.266509,47.5094661 6.79397391667,70.7
2019-04-07 02:02:31.525206,47.50945035 6.79397726667,61.9
2019-04-07 02:02:31.703985,47.5094346833 6.79398056667,41.2
2019-04-07 02:02:31.829736,47.50941915 6.79398366667,42.9
2019-04-07 02:02:32.096507,47.5094037167 6.79398681667,42.7
2019-04-07 02:02:32.294030,47.5093883833 6.79398991667,35.5
2019-04-07 02:02:32.431062,47.5093731833 6.79399285,37.7
2019-04-07 02:02:32.755253,47.50935815 6.79399603333,73.4
2019-04-07 02:02:33.003167,47.5093433833 6.79399833333,82.7
2019-04-07 02:02:33.145995,47.5093288167 6.79400115,67.2
2019-04-07 02:02:33.254145,47.5093146667 6.79400375,72.9
2019-04-07 02:02:33.514570,47.5093008 6.79400655,65.8
2019-04-07 02:02:33.625169,47.5092873 6.79400888333,52.9
2019-04-07 02:02:33.826709,47.5092743167 6.79401135,44.2
2019-04-07 02:02:34.121514,47.50926175 6.79401376667,49.2
2019-04-07 02:02:34.257114,47.5092498667 6.7940159,49.2
2019-04-07 02:02:34.459874,47.5092385 6.79401808333,37.2
2019-04-07 02:02:34.628004,47.5092276333 6.79402015,75.8
2019-04-07 02:02:34.989020,47.5092173 6.79402203333,75.7
2019-04-07 02:02:35.086766,47.5092075667 6.79402401667,78.4
2019-04-07 02:02:35.241772,47.5091986 6.79402625,64.9
2019-04-07 02:02:35.485952,47.5091898 6.79402766667,59.6
2019-04-07 02:02:35.648730,47.5091816833 6.79402891667,41.0
2019-04-07 02:02:35.826738,47.5091746833 6.79403168333,39.4
2019-04-07 02:02:36.080413,47.5091680833 6.79403363333,34.8
2019-04-07 02:02:36.240566,47.5091619833 6.79403531667,36.7
2019-04-07 02:02:36.427277,47.50915715 6.79403785,33.3
2019-04-07 02:02:36.752708,47.5091527167 6.79403988333,71.7
2019-04-07 02:02:36.963326,47.5091495333 6.79404241667,85.5
2019-04-07 02:02:37.206394,47.5091465833 6.79404418333,64.2
2019-04-07 02:02:37.322475,47.5091437667 6.7940451,59.5
2019-04-07 02:02:37.468050,47.5091417 6.7940463,50.0
2019-04-07 02:02:37.625714,47.5091396167 6.79404703333,38.3
2019-04-07 02:02:37.908307,47.5091376 6.79404775,42.7
2019-04-07 02:02:38.099157,47.5091355333 6.79404781667,43.8
2019-04-07 02:02:38.226920,47.5091341833 6.79404885,43.4
2019-04-07 02:02:38.502063,47.5091327333 6.79404973333,37.3
2019-04-07 02:02:38.733126,47.5091313833 6.79405093333,70.7
2019-04-07 02:02:38.876461,47.5091298667 6.79405218333,74.5
2019-04-07 02:02:39.206887,47.5091284167 6.79405275,74.4
2019-04-07 02:02:39.324793,47.50912695 6.79405398333,65.1
2019-04-07 02:02:39.473937,47.50912605 6.79405496667,60.7
2019-04-07 02:02:39.625541,47.5091244 6.79405561667,50.0
2019-04-07 02:02:39.912893,47.5091226667 6.79405585,40.4
2019-04-07 02:02:40.036441,47.5091209 6.79405675,37.0
2019-04-07 02:02:40.229923,47.5091191833 6.79405778333,34.8
2019-04-07 02:02:40.429822,47.50911715 6.7940597,41.3
2019-04-07 02:02:40.710546,47.5091146167 6.79406116667,73.4
2019-04-07 02:02:40.883159,47.5091119333 6.79406291667,69.6
2019-04-07 02:02:41.175683,47.5091088 6.79406528333,77.4
2019-04-07 02:02:41.302863,47.5091059167 6.79406868333,65.2
