2019-07-25 18:56:08.225721,nan,nan,19.61,1.75
2019-07-25 18:56:08.329733,nan,nan,0.05,0.0
2019-07-25 18:56:08.429756,nan,nan,0.06,0.0
2019-07-25 18:56:08.531752,nan,nan,0.05,0.0
2019-07-25 18:56:08.629681,nan,nan,0.06,0.01
2019-07-25 18:56:08.735554,nan,nan,0.03,0.0
2019-07-25 18:56:08.831748,nan,nan,0.06,0.0
2019-07-25 18:56:08.928428,nan,nan,0.04,0.0
2019-07-25 18:56:09.030197,nan,nan,0.07,0.0
2019-07-25 18:56:09.134496,nan,nan,0.05,0.0
2019-07-25 18:56:09.227912,nan,nan,0.04,0.0
2019-07-25 18:56:09.330062,nan,nan,0.05,0.0
2019-07-25 18:56:09.426221,nan,nan,0.04,0.01
2019-07-25 18:56:09.533984,nan,nan,0.05,0.0
2019-07-25 18:56:09.636928,nan,nan,0.04,0.01
2019-07-25 18:56:09.726266,nan,nan,0.04,0.0
2019-07-25 18:56:09.828155,nan,nan,0.05,0.0
2019-07-25 18:56:09.939886,nan,nan,0.03,0.0
2019-07-25 18:56:10.031751,nan,nan,0.07,0.0
2019-07-25 18:56:10.122092,nan,nan,0.02,0.0
2019-07-25 18:56:10.234347,nan,nan,0.07,0.0
2019-07-25 18:56:10.326003,nan,nan,0.03,0.0
2019-07-25 18:56:10.428086,nan,nan,0.08,0.0
2019-07-25 18:56:10.517745,nan,nan,0.01,0.0
2019-07-25 18:56:10.632920,nan,nan,0.1,0.01
2019-07-25 18:56:10.728116,nan,nan,0.03,0.0
2019-07-25 18:56:10.835651,nan,nan,0.08,0.0
2019-07-25 18:56:10.928467,nan,nan,0.03,0.0
2019-07-25 18:56:11.034159,nan,nan,0.09,0.0
2019-07-25 18:56:11.130453,nan,nan,0.03,0.0
2019-07-25 18:56:11.225616,nan,nan,0.07,0.0
2019-07-25 18:56:11.329003,nan,nan,0.03,0.0
2019-07-25 18:56:11.430355,nan,nan,0.09,0.0
2019-07-25 18:56:11.532598,nan,nan,0.03,0.0
2019-07-25 18:56:11.636468,nan,nan,0.09,0.01
2019-07-25 18:56:11.718922,nan,nan,0.01,0.0
2019-07-25 18:56:11.826404,nan,nan,0.11,0.0
2019-07-25 18:56:11.934319,nan,nan,0.02,0.0
2019-07-25 18:56:12.030059,nan,nan,0.09,0.0
2019-07-25 18:56:12.131609,nan,nan,0.02,0.0
2019-07-25 18:56:12.237038,nan,nan,0.05,0.0
2019-07-25 18:56:12.324303,nan,nan,0.01,0.0
2019-07-25 18:56:12.437938,nan,nan,0.08,0.0
2019-07-25 18:56:12.528700,nan,nan,0.0,0.0
2019-07-25 18:56:12.636213,nan,nan,0.11,0.01
2019-07-25 18:56:12.726010,nan,nan,0.02,0.0
2019-07-25 18:56:12.828145,nan,nan,0.08,0.0
2019-07-25 18:56:12.924186,nan,nan,0.01,0.0
2019-07-25 18:56:13.025996,nan,nan,0.1,0.0
2019-07-25 18:56:13.122468,nan,nan,0.0,0.0
2019-07-25 18:56:13.230227,nan,nan,0.1,0.0
2019-07-25 18:56:13.326311,nan,nan,0.0,0.0
2019-07-25 18:56:13.422008,nan,nan,0.08,0.0
2019-07-25 18:56:13.524032,nan,nan,0.0,0.0
2019-07-25 18:56:13.626155,nan,nan,0.1,0.0
2019-07-25 18:56:13.722149,nan,nan,0.01,0.02
2019-07-25 18:56:13.830166,nan,nan,0.1,0.0
2019-07-25 18:56:13.938273,nan,nan,0.0,0.0
2019-07-25 18:56:14.028159,nan,nan,0.08,0.0
2019-07-25 18:56:14.123388,nan,nan,0.04,0.01
2019-07-25 18:56:14.130103,nan,nan,0.0,0.0
2019-07-25 18:56:14.219181,nan,nan,0.08,0.0
2019-07-25 18:56:14.220507,nan,nan,0.0,0.0
2019-07-25 18:56:14.344834,nan,nan,0.12,0.0
2019-07-25 18:56:14.345288,nan,nan,0.0,0.0
2019-07-25 18:56:14.423171,nan,nan,0.08,0.0
2019-07-25 18:56:14.431717,nan,nan,0.0,0.0
2019-07-25 18:56:14.524759,nan,nan,0.06,0.0
2019-07-25 18:56:14.534180,nan,nan,0.01,0.0
2019-07-25 18:56:14.615097,nan,nan,0.08,0.0
2019-07-25 18:56:14.630535,nan,nan,0.02,0.0
2019-07-25 18:56:14.725317,nan,nan,0.05,0.0
2019-07-25 18:56:14.729747,nan,nan,0.0,0.0
2019-07-25 18:56:14.832310,nan,nan,0.08,0.0
2019-07-25 18:56:14.836548,nan,nan,0.01,0.0
2019-07-25 18:56:14.926743,nan,nan,0.08,0.0
2019-07-25 18:56:14.927787,nan,nan,0.0,0.0
2019-07-25 18:56:15.035373,nan,nan,0.07,0.01
2019-07-25 18:56:15.037395,nan,nan,0.0,0.0
2019-07-25 18:56:15.119893,nan,nan,0.06,0.0
