2019-10-09 22:31:59.185492,nan,nan,0.37,0.5,1.73100046433,29.7321649276,100
2019-10-09 22:31:59.281493,nan,nan,0.0,0.0,1.73107658082,29.6372455065,100
2019-10-09 22:31:59.389083,nan,nan,0.0,0.01,1.73136111666,29.7378088532,100
2019-10-09 22:31:59.485594,nan,nan,0.0,0.0,1.73162604011,29.7733547671,100
2019-10-09 22:31:59.593446,nan,nan,0.0,0.0,1.7313410087,29.8173057998,100
2019-10-09 22:31:59.688999,nan,nan,0.0,0.0,1.73109289518,29.8712456474,100
2019-10-09 22:31:59.786130,nan,nan,0.0,0.0,1.731384218,29.8472318882,100
2019-10-09 22:31:59.887479,nan,nan,0.0,0.0,1.73119177549,29.8029159388,100
2019-10-09 22:31:59.989383,nan,nan,0.0,0.0,1.73097082778,29.6339961168,100
2019-10-09 22:32:00.085583,nan,nan,0.0,0.0,1.73123070619,29.730073709,100
2019-10-09 22:32:00.188622,nan,nan,0.0,0.0,1.73159958801,29.9080162642,100
2019-10-09 22:32:00.283478,nan,nan,0.0,0.0,1.73131743293,29.9474697093,100
2019-10-09 22:32:00.385514,nan,nan,0.01,0.0,1.73167100852,29.9500376761,100
2019-10-09 22:32:00.488198,nan,nan,0.0,0.0,1.73140067885,29.6836829952,100
2019-10-09 22:32:00.577407,nan,nan,0.0,0.0,1.73145561847,29.7667661608,100
2019-10-09 22:32:00.685502,nan,nan,0.0,0.0,1.73090249201,29.7108466943,100
2019-10-09 22:32:00.787533,nan,nan,0.0,0.0,1.73151409556,29.8728801486,100
2019-10-09 22:32:00.877428,nan,nan,0.0,0.0,1.7316248675,29.9513803889,100
2019-10-09 22:32:00.985556,nan,nan,0.0,0.01,1.73106969864,29.8041356746,100
2019-10-09 22:32:01.087514,nan,nan,0.0,0.0,1.73140541898,29.8277999857,100
2019-10-09 22:32:01.189942,nan,nan,0.01,0.0,1.73114211769,29.7868398126,100
2019-10-09 22:32:01.285666,nan,nan,0.0,0.0,1.73127487444,29.755341045,100
2019-10-09 22:32:01.386964,nan,nan,0.01,0.0,1.73124752847,29.8325170586,100
2019-10-09 22:32:01.489534,nan,nan,0.0,0.0,1.73079344282,29.8639096266,100
2019-10-09 22:32:01.585334,nan,nan,0.01,0.0,1.73118018838,29.929802329,100
2019-10-09 22:32:01.681574,nan,nan,0.0,0.0,1.73112420566,29.7874704268,100
2019-10-09 22:32:01.789621,nan,nan,0.0,0.0,1.73180667911,29.9099804791,100
2019-10-09 22:32:01.891338,nan,nan,0.0,0.0,1.73127081728,29.9401404125,100
2019-10-09 22:32:01.987457,nan,nan,0.0,0.01,1.73121085224,29.7421060541,100
2019-10-09 22:32:02.077534,nan,nan,0.0,0.0,1.73102061614,29.6142993815,100
2019-10-09 22:32:02.185347,nan,nan,0.0,0.01,1.73131650423,29.6835249954,100
2019-10-09 22:32:02.287835,nan,nan,0.0,0.0,1.73182578935,29.7063819102,100
2019-10-09 22:32:02.389552,nan,nan,0.0,0.01,1.73139470696,29.8088812644,100
2019-10-09 22:32:02.485654,nan,nan,0.0,0.0,1.73144039996,29.8249143708,100
2019-10-09 22:32:02.587688,nan,nan,0.01,0.0,1.73145467329,29.7713801779,100
2019-10-09 22:32:02.689444,nan,nan,0.0,0.0,1.73100527977,29.6171025831,100
2019-10-09 22:32:02.779456,nan,nan,0.01,0.0,1.73114066248,29.838689811,100
2019-10-09 22:32:02.893160,nan,nan,0.0,0.0,1.73148430019,29.5589801943,100
2019-10-09 22:32:02.989501,nan,nan,0.01,0.0,1.73094447564,29.7516137588,100
2019-10-09 22:32:03.079520,nan,nan,0.0,0.0,1.73114230534,29.8492445538,100
2019-10-09 22:32:03.187262,nan,nan,0.01,0.0,1.73185823773,29.9095910511,100
2019-10-09 22:32:03.277183,nan,nan,0.0,0.0,1.73144741845,29.9765169054,100
