2019-09-05 23:14:54.455722,nan,nan,0.62,0.48,1.73100046433,29.7321649276,100
2019-09-05 23:14:54.551305,nan,nan,0.0,0.0,1.73107658082,29.6372455065,100
2019-09-05 23:14:54.659195,nan,nan,0.0,0.0,1.73136111666,29.7378088532,100
2019-09-05 23:14:54.756380,nan,nan,0.0,0.0,1.73162604011,29.7733547671,100
2019-09-05 23:14:54.863639,nan,nan,0.0,0.0,1.7313410087,29.8173057998,100
2019-09-05 23:14:54.959585,nan,nan,0.01,0.0,1.73109289518,29.8712456474,100
2019-09-05 23:14:55.055776,nan,nan,0.0,0.0,1.731384218,29.8472318882,100
2019-09-05 23:14:55.160131,nan,nan,0.0,0.0,1.73119177549,29.8029159388,100
2019-09-05 23:14:55.259249,nan,nan,0.0,0.0,1.73097082778,29.6339961168,100
2019-09-05 23:14:55.355500,nan,nan,0.0,0.0,1.73123070619,29.730073709,100
2019-09-05 23:14:55.457874,nan,nan,0.0,0.0,1.73159958801,29.9080162642,100
2019-09-05 23:14:55.553529,nan,nan,0.0,0.0,1.73131743293,29.9474697093,100
2019-09-05 23:14:55.655817,nan,nan,0.0,0.0,1.73167100852,29.9500376761,100
2019-09-05 23:14:55.758184,nan,nan,0.0,0.0,1.73140067885,29.6836829952,100
2019-09-05 23:14:55.847497,nan,nan,0.0,0.0,1.73145561847,29.7667661608,100
2019-09-05 23:14:55.955108,nan,nan,0.0,0.0,1.73090249201,29.7108466943,100
2019-09-05 23:14:56.057713,nan,nan,0.0,0.0,1.73151409556,29.8728801486,100
2019-09-05 23:14:56.147438,nan,nan,0.0,0.0,1.7316248675,29.9513803889,100
2019-09-05 23:14:56.255233,nan,nan,0.0,0.0,1.73106969864,29.8041356746,100
2019-09-05 23:14:56.357978,nan,nan,0.0,0.0,1.73140541898,29.8277999857,100
2019-09-05 23:14:56.459430,nan,nan,0.01,0.0,1.73114211769,29.7868398126,100
2019-09-05 23:14:56.555573,nan,nan,0.0,0.0,1.73127487444,29.755341045,100
2019-09-05 23:14:56.657098,nan,nan,0.01,0.0,1.73124752847,29.8325170586,100
2019-09-05 23:14:56.759503,nan,nan,0.0,0.0,1.73079344282,29.8639096266,100
2019-09-05 23:14:56.855369,nan,nan,0.01,0.0,1.73118018838,29.929802329,100
2019-09-05 23:14:56.951510,nan,nan,0.0,0.0,1.73112420566,29.7874704268,100
2019-09-05 23:14:57.059618,nan,nan,0.01,0.0,1.73180667911,29.9099804791,100
2019-09-05 23:14:57.161565,nan,nan,0.0,0.0,1.73127081728,29.9401404125,100
2019-09-05 23:14:57.257473,nan,nan,0.0,0.01,1.73121085224,29.7421060541,100
2019-09-05 23:14:57.347618,nan,nan,0.01,0.0,1.73102061614,29.6142993815,100
2019-09-05 23:14:57.455312,nan,nan,0.0,0.0,1.73131650423,29.6835249954,100
2019-09-05 23:14:57.558318,nan,nan,0.0,0.0,1.73182578935,29.7063819102,100
2019-09-05 23:14:57.659483,nan,nan,0.01,0.0,1.73139470696,29.8088812644,100
2019-09-05 23:14:57.755550,nan,nan,0.0,0.0,1.73144039996,29.8249143708,100
2019-09-05 23:14:57.858429,nan,nan,0.0,0.0,1.73145467329,29.7713801779,100
2019-09-05 23:14:57.959629,nan,nan,0.0,0.0,1.73100527977,29.6171025831,100
2019-09-05 23:14:58.049453,nan,nan,0.01,0.0,1.73114066248,29.838689811,100
2019-09-05 23:14:58.163570,nan,nan,0.0,0.0,1.73148430019,29.5589801943,100
2019-09-05 23:14:58.259614,nan,nan,0.01,0.0,1.73094447564,29.7516137588,100
2019-09-05 23:14:58.349551,nan,nan,0.0,0.0,1.73114230534,29.8492445538,100
2019-09-05 23:14:58.457994,nan,nan,0.01,0.0,1.73185823773,29.9095910511,100
2019-09-05 23:14:58.547109,nan,nan,0.0,0.0,1.73144741845,29.9765169054,100
2019-09-05 23:14:58.661468,nan,nan,0.01,0.0,1.73116480933,29.8617888469,100
2019-09-05 23:14:58.757649,nan,nan,0.0,0.0,1.73100964362,29.9218721056,100
2019-09-05 23:14:58.847688,nan,nan,0.01,0.0,1.73104884228,29.7696872483,100
2019-09-05 23:14:58.955592,nan,nan,0.0,0.0,1.73116040039,29.7744622484,100
2019-09-05 23:14:59.057820,nan,nan,0.01,0.0,1.7315173035,29.7543597954,100
2019-09-05 23:14:59.159482,nan,nan,0.0,0.0,1.73092321305,29.8868488444,100
