2019-08-28 23:08:28.816540,nan,nan,1.18,1.88,100
2019-08-28 23:08:28.906499,nan,nan,0.0,0.0,100
2019-08-28 23:08:29.013633,nan,nan,0.04,0.01,100
2019-08-28 23:08:29.116564,nan,nan,0.11,0.0,100
2019-08-28 23:08:29.205844,nan,nan,0.09,0.0,100
2019-08-28 23:08:29.313866,nan,nan,0.11,0.0,100
2019-08-28 23:08:29.410203,nan,nan,0.09,0.01,100
2019-08-28 23:08:29.505608,nan,nan,0.09,0.01,100
2019-08-28 23:08:29.615214,nan,nan,0.01,0.0,100
2019-08-28 23:08:29.710274,nan,nan,0.01,0.01,100
2019-08-28 23:08:29.811854,nan,nan,0.0,0.0,100
2019-08-28 23:08:29.913891,nan,nan,0.01,0.01,100
2019-08-28 23:08:30.009851,nan,nan,0.0,0.0,100
2019-08-28 23:08:30.111881,nan,nan,0.0,0.01,100
2019-08-28 23:08:30.202131,nan,nan,0.0,0.0,100
2019-08-28 23:08:30.315600,nan,nan,0.01,0.01,100
2019-08-28 23:08:30.412670,nan,nan,0.0,0.0,100
2019-08-28 23:08:30.501903,nan,nan,0.0,0.01,100
2019-08-28 23:08:30.616722,nan,nan,0.01,0.0,100
2019-08-28 23:08:30.711818,nan,nan,0.0,0.01,100
2019-08-28 23:08:30.801796,nan,nan,0.01,0.0,100
2019-08-28 23:08:30.910507,nan,nan,0.0,0.01,100
2019-08-28 23:08:31.012190,nan,nan,0.0,0.0,100
2019-08-28 23:08:31.113816,nan,nan,0.0,0.01,100
2019-08-28 23:08:31.204119,nan,nan,0.01,0.0,100
2019-08-28 23:08:31.317315,nan,nan,0.01,0.0,100
2019-08-28 23:08:31.413838,nan,nan,0.0,0.01,100
2019-08-28 23:08:31.504548,nan,nan,0.0,0.0,100
2019-08-28 23:08:31.612007,nan,nan,0.01,0.0,100
2019-08-28 23:08:31.701983,nan,nan,0.0,0.0,100
2019-08-28 23:08:31.815634,nan,nan,0.01,0.01,100
2019-08-28 23:08:31.912008,nan,nan,0.0,0.0,100
2019-08-28 23:08:32.002377,nan,nan,0.01,0.0,100
2019-08-28 23:08:32.109916,nan,nan,0.0,0.01,100
