2019-08-28 22:28:02.944131,nan,nan,0.24,0.29,100
2019-08-28 22:28:03.046029,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.142111,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.243979,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.346826,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.459943,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.544205,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.651993,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.742130,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.844929,nan,nan,0.0,0.0,100
2019-08-28 22:28:03.952372,nan,nan,0.01,0.0,100
2019-08-28 22:28:04.042139,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.143917,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.253042,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.341971,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.444147,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.546137,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.661404,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.744021,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.845899,nan,nan,0.0,0.0,100
2019-08-28 22:28:04.954504,nan,nan,0.01,0.0,100
2019-08-28 22:28:05.044034,nan,nan,0.0,0.01,100
2019-08-28 22:28:05.146094,nan,nan,0.0,0.0,100
2019-08-28 22:28:05.248669,nan,nan,0.01,0.0,100
2019-08-28 22:28:05.346158,nan,nan,0.0,0.0,100
2019-08-28 22:28:05.446143,nan,nan,0.01,0.0,100
2019-08-28 22:28:05.548031,nan,nan,0.0,0.0,100
2019-08-28 22:28:05.638170,nan,nan,0.0,0.0,100
2019-08-28 22:28:05.746026,nan,nan,0.0,0.0,100
2019-08-28 22:28:05.848935,nan,nan,0.01,0.0,100
2019-08-28 22:28:05.938162,nan,nan,0.0,0.0,100
2019-08-28 22:28:06.047321,nan,nan,0.01,0.0,100
2019-08-28 22:28:06.149215,nan,nan,0.0,0.0,100
2019-08-28 22:28:06.250126,nan,nan,0.01,0.0,100
2019-08-28 22:28:06.340636,nan,nan,0.0,0.0,100
2019-08-28 22:28:06.449205,nan,nan,0.01,0.0,100
2019-08-28 22:28:06.550250,nan,nan,0.0,0.0,100
2019-08-28 22:28:06.639868,nan,nan,0.01,0.0,100
